name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Maya Jasanoff,0.5464895533081773,-0.7075644499734143,-0.161074896665237,0.4937574041386446,0.4707251415860419,0.767488369345665,0.4515070634362411,0.4456363004280462,0.5085579519612449,0.4830415391284621,0.6379528951077235,0.48811232968721363,-0.7279253816604614,-0.6168133653808222,-0.7335523779814443,-0.5288502812275993,-0.7609583023935557,-0.4743805899873705,-0.5920348316431046,-0.9583043791353703,-0.8055379207838665,-0.6705781334079802,-0.5955316230700993,-0.964037312194705,-0.5618650501763279,-0.5947940700377028,-0.5864956344134713,harvard
No name found,0.4990247520101425,-0.6407430013234451,-0.14171824931330257,0.513399727049328,0.3808338708390674,0.5527996373460407,0.43927050527954375,0.5448706038296223,0.5013067780108679,0.4034892515899145,0.6062276873985927,0.45889971380432454,-0.5896449313947448,-0.6843143349070966,-0.7096452049260575,-0.5174254250845739,-0.578358075581491,-0.556412475105996,-0.5685506057502194,-0.5351024299860001,-0.5459231995046139,-0.6776445806957782,-0.6789307893741698,-0.9141836520284414,-0.5849799066781998,-0.716007299721241,-0.48778248472517594,harvard
Cemal Kafadar,0.4494455263629775,-0.6787737660206847,-0.2293282396577072,0.4570343021693684,0.422166377920738,0.40325175462121315,0.3825236680406303,0.4225129181146622,0.39787334741226266,0.5396274218694144,0.5196006120079093,0.44733579990764466,-0.6033224289615948,-0.7506309968453868,-0.5662449283214908,-0.5109107072598168,-0.9387786891311407,-0.5897101038982245,-0.6246775804708402,-0.6959279859438539,-0.6034566039840381,-0.702106473594904,-0.5839745172313242,-0.6097936276346445,-0.5343724877706596,-0.5923545217762392,-0.9236687626689672,harvard
No name found,0.30532302909518283,-0.4419805070145431,-0.13665747791936028,0.30549713848158716,0.24320479652826107,0.2912293043516902,0.17927094245387348,0.3034015761954444,0.2578532780928895,0.37044831301661146,0.2666851827605018,0.4057693463750184,-0.47758175805211067,-0.4810205256370338,-0.45185569742562387,-0.4743813348135778,-0.389177205786109,-0.48127611995571196,-0.5141357329807111,-0.3671743094921112,-0.4070280114846194,-0.35088728113394035,-0.41081791091139663,-0.4456395949972304,-0.3169465971489748,-0.5804436487766604,-0.2640065078333239,harvard
Erika Lee,0.5278948015552622,-0.6923863418735049,-0.16449154031824265,0.5801925930245355,0.42690742856341524,0.5825257841955152,0.37704424894659816,0.5392767302691936,0.5005104844628706,0.5938072638048066,0.5929065876365622,0.4572709367920956,-0.6406085807830095,-0.8348528069478496,-0.9420944768935442,-0.5674219866234221,-0.7161426357924938,-0.5254943268373609,-0.8444136556237937,-0.7283600937575102,-0.582363120901088,-0.6258289963938296,-0.6275364040707548,-0.6054874227071803,-0.5701717832947479,-0.6410597773889701,-0.6419583271172914,harvard
Jill Lepore,0.3557447258846936,-0.5013030341562503,-0.14555830827155675,0.37778920001777305,0.40095519796652457,0.3065199922306168,0.2563698051194479,0.375119643800108,0.3627851798515336,0.3960547723487755,0.35360458302829,0.321809248055021,-0.46693534636870027,-0.48874365148582943,-0.5031159477551296,-0.4808504399510899,-0.4586578870502611,-0.4663816060767406,-0.5834709188050551,-0.42126784776337445,-0.48305717652494257,-0.5424634778872133,-0.5845767764834948,-0.4396823223059376,-0.46422808058559895,-0.6030990739042561,-0.4411035618660125,harvard
Mary Lewis,0.5001891725839908,-0.7240422299355684,-0.22385305735157768,0.4508893971641859,0.3890558680322923,0.4850450172159956,0.3809794345356169,0.4623415206869444,0.43929267502852626,0.48735014618379635,0.6363282329049604,0.6304274247752295,-0.9844403639435768,-0.602393364533782,-0.741309892013669,-0.6078039959813768,-0.7184049814801527,-0.5933823012429374,-0.7081079247097175,-0.7201057627659155,-0.593934044862787,-0.866671159863472,-0.5516320588566314,-0.9640911146998405,-0.5169197600334883,-0.6408816528994412,-0.6435255755953815,harvard
Fredrik Logevall,0.5818626890154361,-0.6684240251463482,-0.0865613361309121,0.5955054945953481,0.5870278829915444,0.5906045653826013,0.4251662949562073,0.7351309299468994,0.46381669060449415,0.6595830514575496,0.5775256010038512,0.4590528101970753,-0.5739311209029478,-0.73124678871008,-0.6078264998892944,-0.5758892858090501,-0.6791082350537181,-0.5447477229020519,-0.5923197881008189,-0.7264216523617506,-0.7889507589861751,-0.6646387575659901,-0.6054944867889087,-0.9034352116286755,-0.6309195693582297,-0.66734181450946,-0.5096384564516756,harvard
Erez Manela,0.34873278205413644,-0.4813418259106582,-0.13260904385652178,0.32495280671688714,0.31422195619798693,0.32375569487621636,0.27245103526289083,0.34481237530708314,0.3841468654297016,0.4141300102186812,0.3471220868762424,0.3720234958962961,-0.45586680457927287,-0.5293190431967378,-0.5138617611623236,-0.4817920245363244,-0.4800712023529091,-0.4583783297696048,-0.5915435728617012,-0.42648552544414997,-0.4486505076946581,-0.4984626416116953,-0.45304805197155473,-0.44292394684529623,-0.35709068439900876,-0.5543913072130333,-0.43144170122635506,harvard
Jamie Martin,0.6144711942411325,-0.7212509811713977,-0.10677978693026524,0.5686449343935092,0.7761551976203919,0.5051539788974656,0.454845971627669,0.5885650463353574,0.4364925102001489,0.6700592224087034,0.5902488073912161,0.7462929949164391,-0.7356242701411247,-0.7467681036365255,-0.5880255807812016,-0.9274992272257805,-0.7200125232338905,-0.48848130636745035,-0.59525332848231,-0.9888355359435081,-0.5129228016982477,-0.6508060172200203,-0.5907223798251814,-0.9321994166821241,-0.6360004555433989,-0.5500649279371526,-0.6672374372673591,harvard
