name,target_score,avoid_score,total_score,military_score,american_wars_score,revolutionary war_score,war of 1812_score,cold war_score,jackson_score,geopolitics_score,early_america_score,economic_score,decolonization_score,critical_theory_score,social_issues_score,economic_systems_score,cultural_studies_score,environmental_score,migration_score,transnational_score,indigenous_score,african_score,rousseau_score,empire_studies_score,post-wwii_score,1960s_score,islam_score,school
Laura Stokes,0.48456986895725196,-0.616134247712505,-0.13156437875525306,0.46514406471541436,0.3568200756112735,0.421743492302429,0.4046672259993626,0.3855381476774551,0.41944989840189617,0.4467259222937246,0.5844396950943129,0.6852128371596337,-0.6756746661663056,-0.6571089439094067,-0.6738623371347785,-0.5722580711046854,-0.7488971535116434,-0.5358875301123287,-0.6158072710037231,-0.5340464369704325,-0.5614891808169584,-0.5179412202800022,-0.765231198941668,-0.623512901365757,-0.5185445599061879,-0.5319622294045985,-0.5526141021463405,stanford
Anne Twitty,0.5323779529847181,-0.6440572660786363,-0.11167931309391821,0.5196366972063899,0.3866073738747118,0.5786084750341991,0.504858243962129,0.5174287278205156,0.546044326408438,0.5584603104806904,0.6404239918246414,0.4598098227133354,-0.5838928744196892,-0.6415456248955292,-0.7053198635164235,-0.5375290705955454,-0.6939287116751075,-0.4990143920108676,-0.6020971450078136,-0.6503089793203842,-0.7978133372962475,-0.6626330368220806,-0.6463207824776571,-0.648460797034204,-0.499336443672126,-0.7540771070246897,-0.5739617270334589,stanford
Jun Uchida,0.47609551951867196,-0.7531096202666702,-0.2770141007479982,0.4337731419144678,0.4094837016420216,0.3733287522362338,0.3776998193987779,0.46765529304742814,0.43413353643052277,0.6119057577114174,0.5728625042179618,0.4859556143482527,-0.9686947725713253,-0.7882363588583692,-0.47957418113946915,-0.608166982109348,-0.9648438282310963,-0.5015111611121231,-0.94678570702672,-0.9674305859953165,-0.5561902087181807,-0.5562120156362653,-0.4676533053297069,-0.9761479049921036,-0.5561432391405106,-0.5397537944217523,-0.5002335134159888,stanford
Gil-li Vardi,0.5605298063429357,-0.6580067928489983,-0.09747698650606262,0.7965580761432648,0.6332606892784437,0.46174321248133976,0.4139017369525326,0.5922299385022104,0.36663857172760694,0.6163219702243805,0.3984828855901484,0.4627079365154108,-0.5965526014832513,-0.7521565218490585,-0.5153498884290457,-0.5974854782637623,-0.9273785278201103,-0.5137455419947703,-0.6223138837764661,-0.9424784984439611,-0.5519816206457715,-0.4609161657410571,-0.6602011837313573,-0.5892022921654739,-0.6296811524778605,-0.4882564337303241,-0.5556091865373343,stanford
Amir Weiner,0.5591033540958582,-0.6245112042551826,-0.06540785015932438,0.5865924762945458,0.6680842863519988,0.41154350620033087,0.35958662894368176,0.8199561625719071,0.38165115722351606,0.5829351413249969,0.3655105954039613,0.45952781438827517,-0.5875518408914406,-0.6277258215553088,-0.6081167651961248,-0.7131021428886832,-0.7056635189801455,-0.4694140013307333,-0.5066684368801745,-0.9386044200509787,-0.4431770811255598,-0.5058078698015639,-0.6225534455318537,-0.5237847508241733,-0.6480001464486123,-0.5816226843744516,-0.5325716172478029,stanford
Kären Wigen,0.5185783225162236,-0.6780465399986283,-0.1594682174824047,0.4166876155343812,0.4756095369127922,0.4565988391158526,0.3965557702472716,0.40147914931178097,0.39735265366958855,0.6189656998713812,0.5918283765514691,0.7025799803435803,-0.6790461714069049,-0.7790998329442962,-0.5224828833714128,-0.5816610154385369,-0.943248962983489,-0.5728562474250793,-0.6546727518240611,-0.9600633680820465,-0.626896037409703,-0.6788877636194229,-0.4937777426631915,-0.6533981903145711,-0.49381405328001293,-0.5477406224235892,-0.5077360272777104,stanford
Caroline Winterer,0.5835546167836801,-0.6992250206660902,-0.11567040388241001,0.5074249081909656,0.5360515953682978,0.744048984348774,0.411386587326386,0.526034855239448,0.4624011904001236,0.6192948181714331,0.7656015674958284,0.45118201685448495,-0.5937561105936766,-0.7443010487628205,-0.6416250427719206,-0.5069811205270098,-0.9141146689653397,-0.830872974048058,-0.6488706845790148,-0.9627389553934336,-0.6851410769103539,-0.6736345711164177,-0.6466939960966794,-0.6117683506260316,-0.5265796965157444,-0.5645345986288574,-0.5501038094904895,stanford
Mikael Wolfe,0.6089738371081708,-0.7354904490987981,-0.12651661199062736,0.6226676672697068,0.49343348024017886,0.7058095275550275,0.5378616559400894,0.536847073584795,0.4288940593045659,0.7167464658617974,0.6336318697699737,0.6707988675683737,-0.6365787223726511,-0.8753472734242678,-0.6503349030183423,-0.6317809742200992,-0.9116658959537745,-0.9276361409574747,-0.6701739899814129,-0.9233470093458891,-0.6615008014653411,-0.6594774860190228,-0.7151038669946569,-0.675009323656559,-0.5773527447134257,-0.6217842522476401,-0.5789812977115314,stanford
Ali Yaycıoğlu,0.5534472392453793,-0.7236949394233413,-0.17024770017796198,0.4739659693844629,0.4978445974796537,0.5820000631416462,0.37155877406228166,0.43697696635299593,0.4054144621497453,0.7309259712696076,0.5350860620183604,0.7055636994540692,-0.6502570093063444,-0.7205154986155256,-0.6117570307952437,-0.5531424315005381,-0.893201420083642,-0.6046261045531455,-0.64124784655869,-0.9222468007355928,-0.5798991230937343,-0.5923640445495646,-0.5922529179892606,-0.8982872515916824,-0.6245035535345476,-0.6036572457690325,-0.9540831688791513,stanford
Steven Zipperstein,0.5110687687073369,-0.6563241014811546,-0.14525533277381775,0.5144774757865547,0.46843427731418147,0.4873220874032095,0.40856346922143577,0.589349665078852,0.4403587195401391,0.48199440288849943,0.5440271507158424,0.5991245070265399,-0.5845559747970623,-0.7007494127622458,-0.7008111771964838,-0.5148709981835314,-0.9076827690005302,-0.5491170380264521,-0.5777710163965821,-0.6735248580752384,-0.5633335091794531,-0.6613565078936517,-0.6427691198353257,-0.5860942831883829,-0.6905671256509694,-0.589950760726684,-0.7011515113628574,stanford
